,title,contents
137, 부산 확진자  단계 격상 ,확진 산청 통영 환자 함양 거제 김해 표본 부산시 종전 노래연습장 확진자 자정 집회 감염자 유흥 중앙방역대책본부 사적 실내 
138, 강남 새우깡 배송  카카오퀵 황당 주문 논란 ,주문 픽커 카카오 장난 배송 새우깡 배달기사 카카오모빌리티 수락 취소수수료 악용 도착지 약관 봉지 취소 제한 제재 설정 강남 
139, 시신가방 현장기자 발견 생존 ,사망선고 페레 구급대 심폐소생술 소용 기적 적시 종합적 이송 의료 적절 장소 검토 병원 
140, 백신 소외 확산 우리 부글 ,접종률 백신 확진자 확진자도 참여율 감염 증가 재난문자 선제검사 검사 전가 선별검사소 김부겸 증가율 표출 연령대 연령 진단검사 김모 
141, 삼성 신형 무선이어폰 갤버즈 유출 ,갤럭시 무선이어폰 애플 삼성전자 색상 추격 샤오미 분기 커널형 점유율 카운터포인트리서치 가격 케이스 시장 블랙 출시 탑재 판매량 디자인 
142, 델타 감염 증상 검사 ,자가진단 증상 발열 기본적 감기 환절기 인후통 콧물 반응 도래 독감 두통 선별진료소 연장 바이러스 급증 환자 방문 확산 
143, 거리 단계 격상 헬스장 러닝머신 음악 속도제한 ,단계 수영장 운영 대련 체육도장 거리 보조지표 시합 수도권 샤워실 필요한지 선제 기계적 밀접 대회 중수본 실내체육 확진자 급격 
144, 앵커리포트 거리두기 단계 가능 ,암울한 면회 지켜 기본적 정부 수칙 진단 확산세 약속 수도권 방역 병원 
145, 김건희 해명 발단 논문 논란 기본 ,논문 총장 김건희 윤석열 학술적 박사 미달 표절 학위 강민정 김태민 맹공 쥴리 검증 여권 영문 부인 열린민주당 단어 
146,  아들 의류수거 마감 엄마 월드픽 ,로렌스 수거 쇼핑센터 의류 발견 경찰 호주 로킹엄 발디비스 상반신 알라라 의류수거 코스트 질식사 씩씩 양동이 망연자실 추모글 행인 
147, 여기 호주 남학생 성폭행한 여교사 징역  ,실패자 전문학교 물리치료사 소년 그녀 인생 등록 진술 미래 학교 관계 가족 
148, 터키 소녀 성적피해 친모 ,라흐미 메르베 학대 노동사회가족부 부인해 부인 보석 터키 조건부 사형 용서 체포 분노 재판 아이 발표 논란 조사 
149, 포옹 키스 영화제 방역수칙 ,키스 포옹 레스퀴르 개막 배우 조직위원장 피에르 스파이크 수칙 프랑스 레드카펫 행사장 한국어 영화 방역 로랑 알모도바르 제시카 차스테인 
150, 온몸 검은털 수북 털북숭 여자아기 ,다모증 아기 마일라 털북숭 수북 엄마 텍사스주 여자아기 전신성 데일리메일 온몸 생일 검스 국한성 귀밑 넷째딸 솜털 안드로겐 케이요 
151, 유재석 백종원 한여름 비빔면 시장 지각변동 ,비빔면 진비빔면 배홍동비빔면 농심 오뚜기 만개 모델 치열 유재석 백종원 경쟁 발탁 출시 방송인 시장 갈아넣어 누적판매 누적판매량 대형마트서 
152, 공포 재산세 고지서 앞자리수 한달치 월급낼판 ,공시가격 재산세 은퇴 전용 부과 평형 가명 감면 고덕센트럴아이파크 김길문 반포자 서울숲더샵 재산세율 조삼모사 주택 부동산투자자문센터 생색내 자자 상승 
153, 박원순 부인 강난희 남편 미안 행사 가족 ,행사 추모기도회 한국기독교회관 확신자 창녕 수도권 김승한 묘역 기념식 단계 참배 신규확진자 설명회 친족 장례식 집회 결혼식 시위 확산세 
154, 거실 골프 집안 스크린골프 ,스크린골프 스윙 골프 센서 가정용 비전홈 시뮬레이터 연습용품 파이골프 홈필드 설치 스피드 연결 골프존 라라골프 스윙바 스윙스틱 어프로치 연습용 
155, 폭락장 경고 큰손들 ,그랜섬 버리 버블 신흥국 가치주 주식시장 주식 투자자 자산 거품론 역사적 빅쇼트 전조 상승장 닷컴 폭락 투자 종목 시장 
156,  예상  납작복숭아 대박 ,펀딩 품종 이색 과일 신비복숭아 납작복숭아 복숭아 수박 목표금액 멜론 만족도 판매 물량 그린황도 나디아자두 베개수박 와디즈 천도 소비자 
157, 경차 교직원 주식 고수 투자법 ,수익률 남성 종목 주식 적금 저축 키네마스터 카카오 퇴직연금 평가액 소비 여성 비결 분산 연령대 고수 상위 리치 만기지급식 
158, 주인전세 거래풍속 문제 ,주전세 거래 집주인 일종 급매 내놨어야 매도자 매수인 방식 번거 심교언 판교 가격 필요도 악순환 부동산학 건국대 풍선 매매가 
159, 김순덕 칼럼 측근 비리 문재 청와대 ,파시즘 대통령 법치주의 기본권 문재인 김학 적법절차 검찰 이철희 노무현 헌법 개혁 인권 정권 노건평 밉보 손마디 악마화해 프로파간다 
160, 봉준호 감독 화성연쇄살인 진범 살인 추억 ,봉준호 화성연쇄살인 영화 국제영 살인 진범 이춘재 시나리오 범인 개봉 강간살인 랑데부 아베크 찜찜 더라 모티브 이매진스 개막식 싶진 
161, 일가족 벼락 결과 ,벼락 뒤차 네이슨 밴더후프 래드바이블 지프 번개 운전 도로 연속 자동차 상점멸 안났다 웨이벌리 체로키 캔자스주 내부 벙커 차량 
162, 시작 재산세 고지 폭탄 ,토지 분리과세 임야 고급오락장용 골프장용 공장용지 목장용지 별도합산과세 보호육성 부속토지 종합합산과세 개발제한구역 합산배제 과수원 산림 종이 취득 소유 지정 
163, 나이키 개발한 자재 블랙리스트 사형선고 ,나이키 계약서 직원 거래대행사 고혈 눈자위 석영만 중소벤처협력사 중소협력업체 특별지원금 파우첸 펭타 거래 자재 수출액 공정위 협력업체 공정거래위원회 속상 
164, 정은경 확진자 예상 ,본부장 도달 우점화할 검출률 증가 델타 증가율 감소세 이행 억제 수칙 배제 예측 악화 방역수칙 감소 전환 확산 거리두기 
165, 정은경 델타 국내 우세종 위험성 ,검출률 델타 본부장 도달 확진자 검출율 다른나라 모델링 수학적 우세종 증가 급속 점유율 숫자 예측 악화 바이러스 나라 비교 
166, 정부 서울 거리두기 단계 기준 충족 ,단계 통제관 수도권 확진자 초입 사회적 거리두기 중앙재난안전대책본부 보건의료정책실장 신규 초순 정부세종청사 친족 세종시 장례식 비대 결혼식 보건복지부 중앙방역대책본부 
167, 집값 서울 아파트값 ,위주 전세시장 중저가 전셋값 세종 상승세 교통호재 이주수요 주거환경 한주 시도별 감소폭 부동산원 확대 전세가격 정비사업 신축 해운 상승폭 
168, 통개발 재건축 임대 여의 ,임대주택 맞느냐 주민 지자체장 공급 정책 좌초 교수 심교언 부동산학 지방선거 건국대 용도 논리 재건축 임기 반대 대통령 정부 
169, 벨기 주한대사 부인 폭행 논란 지체 귀국해 ,시앙 레스쿠이 불송치 뒤통수 옷가게 직원 면책특권 공소권 외교관 벨기에 경찰 대사 여름 임기 입건 의사 처벌 피해자 가족 
170, 수도권 거리두기 조정안 발표 단계 ,단계 수도권 거리두기 확진자 단계조정안 외출금지 인시위 최고단계 전면적 나이트 선별검사소 감성주점 친족 발표 헌팅포차 장례식 자정 클럽 보건소 
171, 일본 긴급사태 선언 방침 올림픽 무관중 불가피 ,도쿄 무관중 긴급사태 올림픽 일본 만연방지 무관객 고현승 개최 정부 도쿄올림픽 발령 중지 여당 확진자 나쓰오 도쿄도의회 쇼핑가인 하세가 
172, 승객 미담 어디가 지하철 핫팬츠녀 ,역무원 여성 신고자 위급한 언론사 남성 남성분 알고보니였 핫팬츠녀 남자분 성추행범 신체접촉 추행죄 팔목 핫팬츠 시민 여성분 위급 훈훈 
173, 도쿄올림픽 험난 선수단 화물기 이유 ,선수단 스리랑카 화물기 비행기 도쿄 선수 환승해 환승 일본 여객기 출국 올림픽 싱가포르 탑승 호주 럭비 루프트한자 블룸버그통신은 일등석 
174, 은마아파트 지하실 쓰레기 청소 ,쓰레기 폐기물 청소 주민 지하 재건축 아파트 방치 자동차 동대표 쌓아놨 재건축할 십여 카시트 분류작업 음식물쓰레기 처리장 골칫거리 궁금 
175, 모텔 창문 사이 투숙객 성관계 장면 불법 촬영한 ,성행위하 경찰 사진첩 인상착 여죄 추격 녹화 도주 경찰관 남녀 수색 휴대 범행 남성 
176, 소년 마지막 쪽지 ,학교 실태 자살예방 설문조사 핫라인 우울감 추락 옥상 고등학교 폭력 상담 청소년 건물 생명 학생 부모 전문가 
177, 김부선 이재명 변호사 시간 ,공직선거법 명예훼손 정보통신망법상 불기소 스캔들 입증 형사 지사 소송 처분 증거 검찰 
178, 거리두기 단계 이후 ,시차제 출퇴근제 멀티방 오락실 독서실 스터디카페 나이트 감성주점 시차 제조업 헌팅포차 김부겸 집합 사업장 재택근무 클럽 반전 백화점 다중이용 
179, 천운 비번 소방관 심정지로 시민 구해 ,시민 최태영 소방관 생명 강동소방서장 김흥곤 자동심장충격기 소방장 회복 사용법 심폐소생술 뿌듯 숙지 대원 요령 행운 마비 신속 목숨 
180,  천명 거리두기 강화 ,김주환 거리두기 급속 기승 본격 중앙재난안전대책본부 바이러스 확정 중심 사회적 수도권 확산 강화 정부 
181, 서울시 확산 버스 지하철 이후 감축운행 ,서울시 방역조처 중앙정부 시행 재택근무 병상 긴급멈춤 서울시로서 정밀방역 천만시민 최다치 감축운행 산하기관 강화 서울형 민간기업 시설별 지방정부 신규확진자 
182, 개방형 사무실 정말 짜증 유발 실험 결과 ,연구진 소음 사무실 업무 실험 생산성 사무 참가자 환경 집중력 개방형 스트레스 분비 감정 프라이버시 재편 소리 재택근무 측정 
183, 장판 골프가방 은마아파트 쓰레기 진동 ,수거 쓰레기 지하실 은마아파트 주민 정화조 관리소 소파 악취 골머리 장마 수년간 지하 청소 민원 투표 본격적 절차 내부 
184, 김건희 도이치모터스 수상 증권거래 ,주가조작 도이치모터스 공소시효 정황 금융범죄 아이피 포괄일죄 부부장검사 이익금 조양호 증권범죄합동수사단 신라젠 자본시장법상 한진 검찰청 시효 검찰 수사 공유한 
185, 집단감염 인천 인주초 토론수업 학급 학생 확진 ,학생 인주초 확진 판정 확진자 토론수업 양성 가족 검사자 외부강사 워크스루 누적 감염 검사 운동장 교직원 연관성 선별진료소 보건당국 
186, 조작 삭제 정부 서한 ,지도 올림픽 독도 도쿄올림픽 삭제 도쿄도서관 조작 국제올림픽위원회 중재 일본 개최 국제체육과장 도쿄도립도서관 도쿄도서관은 도쿄조직위측 성화봉송 업데이트했 이명현 지형학적 
187, 거리두기 단계 가능성 적용 이후 ,단계 통제관 수도권 거리두기 방역 집합금지 사적 식당 영업 환자 이용 운영 친족 헌팅포차 장례식 실내체육 영화관 노래방 클럽 
188, 중국 균열 갑판 땜질 청소작업 항모 논란 ,항모 갑판 청소 산둥함 세척 세정제 중국 균열 정박 이착륙 기지 표준 맞바람 일렬 입항 윤활유 인공위성 하얀색 함정 
189, 강서구 일가족 기초수급자 월세  깎아달라 요청 ,일가족 집주인 기초생활보장 월세 수급자 전세보증금 주민 상담 수도세도 얼굴 깎아 문고리 은둔 반전세 쓰레기봉투 공과금 체납 재계약 징후 
190, 올림픽대로 대형 지퍼 출근길 정체 해소 있을까 ,강변북로 교통 올림픽대로 지퍼 사업 시범 방안 구간 정체 안전성 버스 확장 가변차로 고속화도로 김태완 노선계획 도시시스템공학전공 병목현상 전용차선 
191, 매장 눈앞 상품 자동 결제 ,키오스크 삼성 무인결제 결제 편의점 주유소 전자 리테일 테크 출시 선택 비대 매장 저숙련 주유원 수요 삼성전자 고객 머지 
192, 총리 상황 거리두기 강력단계 검토 ,확진자 수도권 거리두기 중대본회 당국 게티 확대 선제검사 쏟아부 예방적 단계 김부겸 재택근무 진단검사 업소 정부서울청사 비상 사적모임 체제 
193, 제주 골프장 외국산 냉동식품 국내산 둔갑 ,원산지 국내산 호주산 제주지원 골프장 국립농산물품질관리원 표기 음식점 원산지표시법 표시 외국산 거짓 소고 표시한 판매 닭튀김 두부김치 미표시 부정유통 
194, 출근 직후 모습 통화 서울대 청소노동자 사망 ,기숙사 쓰레기 여학생 강도 청소 노조 노동자 개관연도 관악학생생활관 인사고과 행정실장 근무 김금 볼펜 감점 오세정 음식물쓰레기 지참 검열 
195, 사람 보험 광고 현란한 춤실력 그녀 ,로지 신한라이프 광고 가상인간 버추얼 개성 인플루언서 외모 동양적 미인형 서구적 캐쥬얼 모델 춤실력 표현력 군무 싸이더스 창조 회사측 
196, 주식 취득세 폭탄 날벼락 ,취득세 소득 중과 주식 세금 양도소득세 합산 폭탄 부모 내역 소유 청년 규정 등본상 세대분리 이장원 주택수 거주해 금수저 
197, 수산업자 사기행각 조폭직원 동원 투자자 ,보좌관 행세 총리 김부겸 선물 답례품 로열젤리 수뢰죄 수성갑 총경 독도새우 총선거 정봉주 특별사면 금품 청탁 의원 애매 업무상 
